Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,mes_origen
ocds-dgv273-seacev3-1192187,ocds-dgv273-seacev3-1192187-2026-04-11T10:14:55.759780-05:00,compiled,2026-04-11T10:14:55.759764-05:00,ocds-dgv273-seacev3-1192187,2026-04-11T10:14:55.759786-05:00,tender,PE-CONSUCODE-10618,GOBIERNO REGIONAL DE UCAYALI-HOSPITAL DE APOYO DE PUCALLPA,Fondos Públicos,1192187,LP-ABR-1-2026-GRU-HRP-OC-1,"ADQUISICIÓN DE ALIMENTOS DE CONSUMO HUMANO (SIN FICHA TÉCNICA) PARA EL SERVICIO DE NUTRICIÓN Y DIETETICA DEL HOSPITAL REGIONAL DE PUCALLPA, PERIODO 2026",PE-CONSUCODE-10618,GOBIERNO REGIONAL DE UCAYALI-HOSPITAL DE APOYO DE PUCALLPA,2026-03-11T20:39:00-05:00,,Licitación Pública Abreviada,goods,goods,447675.08,PEN,Soles,447675.08,2026-03-11T00:00:00-05:00,2026-03-11T00:00:00-05:00,6.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,835156.5800000001,PEN,Soles,2026-03-12T00:01:00-05:00,2026-03-16T23:59:00-05:00,4.0,,,2026-03
ocds-dgv273-seacev3-1192832,ocds-dgv273-seacev3-1192832-2026-04-11T10:14:55.583781-05:00,compiled,2026-04-11T10:14:55.583766-05:00,ocds-dgv273-seacev3-1192832,2026-04-11T10:14:55.583786-05:00,tender,PE-CONSUCODE-10403,GOBIERNO REGIONAL DE APURIMAC-CHANKA,Fondos Públicos,1192832,LP-ABR-7-2026-GSRCH-1,"ADQUISICIÓN DE MADERAS PARA EL SUB PROYECTO SISTEMA HIDRÁULICO N° 03 - MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA PARA RIEGO EN LAS COMUNIDADES DE ÑAHUINPUQUIO, CUMANAYLLA, HUANCABAMBA, SECTORES AYAPATA, HATUNCURVA, PROGRESO, SEÑALPATA, PANTEONPATA, POTRERO OCCO, CCALLPA MOCCO, SACHAYOC MOCCO, C",PE-CONSUCODE-10403,GOBIERNO REGIONAL DE APURIMAC-CHANKA,2026-03-03T20:05:00-05:00,,Licitación Pública Abreviada,goods,goods,194243.33,PEN,Soles,194243.33,2026-03-03T00:00:00-05:00,2026-03-03T00:00:00-05:00,23.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,194243.33,PEN,Soles,2026-03-04T00:01:00-05:00,2026-03-06T23:59:00-05:00,2.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO EN ANCCARAYLLA, CCACCE,CHAVELAYOC, PALMA REAL,SANTA ROSA ALTA,UNIÓN CLAVELES,CUNCAYOC,CCACHCCARUMIHUAYCCO, RAYANNIYOC,CCOCHO MOCCO, SANTA ANITA,AÑASORCCO,SACHAYOC MOCCO,CABALLO OCCO,PURMACC WASICUCHO, POTRERO OCCO,CCALLPA MOCCO,CUMANAYLLA,CHECCHE,SACLAYA, ÑAHUINPUQUIO, HUARACCOPATA, CCANCHUPATA Y CHAQUICCOCHAPATA, EN LOS DISTRITOS DE ANDAHUAYLAS, SAN JERONIMO Y JOSE MARIA ARGUEDAS DE LA  PROVINCIA DE ANDAHUAYLAS - DEPARTAMENTO DE APURIMAC",2541486,2026-03
ocds-dgv273-seacev3-1195765,ocds-dgv273-seacev3-1195765-2026-04-11T10:14:55.068856-05:00,compiled,2026-04-11T10:14:55.068840-05:00,ocds-dgv273-seacev3-1195765,2026-04-11T10:14:55.068862-05:00,tender,PE-CONSUCODE-1339,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,Fondos Públicos,1195765,LP-ABR-8-2026-MDSJM/CS-1,"OBRA: CONSTRUCCIÓN DE AREA ADMINISTRATIVA Y DE ATENCION AL CLIENTE; EN EL(LA) OFICINA DE SALUD Y BIENESTAR SOCIAL DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES, ZONA URBANA, DISTRITO DE SAN JUAN DE MIRAFLORES, PROVINCIA LIMA, DEPARTAMENTO LIMA, CON CUI: 2723385",PE-CONSUCODE-1339,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,2026-03-13T13:25:00-05:00,,Licitación Pública Abreviada,works,works,847031.4,PEN,Soles,847031.4,2026-03-13T00:00:00-05:00,2026-03-13T00:00:00-05:00,17.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,847031.4,PEN,Soles,2026-03-14T00:01:00-05:00,2026-03-18T23:59:00-05:00,4.0,"CONSTRUCCION DE AREA ADMINISTRATIVA Y DE ATENCION AL CLIENTE; EN EL(LA) OFICINA DE SALUD Y BIENESTAR SOCIAL DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES, ZONA URBANA,  DISTRITO DE SAN JUAN DE MIRAFLORES, PROVINCIA LIMA, DEPARTAMENTO LIMA",2723385,2026-03
ocds-dgv273-seacev3-1194873,ocds-dgv273-seacev3-1194873-2026-04-11T10:14:54.876057-05:00,compiled,2026-04-11T10:14:54.876042-05:00,ocds-dgv273-seacev3-1194873,2026-04-11T10:14:54.876063-05:00,tender,PE-CONSUCODE-10045,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,Fondos Públicos,1194873,COMPRE-COMPRE-1-2026-HNC-DAC-1,CONTRATACION PARA EL SERVICIO DE MANTENIMIENTO CORRECTIVO DE LA PLANTA DE TRATAMIENTO DE AGUA BLANDA DEL HOSPITAL NACIONAL DEL CENTRO DANIEL ALCIDES CARRION.,PE-CONSUCODE-10045,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,2026-03-10T17:56:00-05:00,open,Comparación de Precios,services,services,79900.0,PEN,Soles,79900.0,2026-03-10T00:00:00-05:00,2026-03-10T00:00:00-05:00,3.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,79900.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-2026-1490-6,ocds-dgv273-seacev3-2026-1490-6-2026-04-11T10:14:54.786030-05:00,compiled,2026-04-11T10:14:54.786016-05:00,ocds-dgv273-seacev3-2026-1490-6,2026-04-11T10:14:54.786036-05:00,tender,PE-CONSUCODE-1490,MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS,Fondos Públicos,1194799,LP-ABR-1-2026-MPAA/OC-1,AQUISICION DE ALIMENTOS (LECHE EVAPORADA DE 400 GR) PARA EL PROGRAMA PANTBC 2026,PE-CONSUCODE-1490,MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS,2026-03-10T15:30:00-05:00,,Licitación Pública Abreviada,goods,goods,82837.5,PEN,Soles,82837.5,2026-03-10T00:00:00-05:00,2026-03-10T00:00:00-05:00,5.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,82837.5,PEN,Soles,2026-03-11T00:01:00-05:00,2026-03-13T23:59:00-05:00,2.0,,,2026-03
ocds-dgv273-seacev3-1192692,ocds-dgv273-seacev3-1192692-2026-04-11T10:14:54.306079-05:00,compiled,2026-04-11T10:14:54.306066-05:00,ocds-dgv273-seacev3-1192692,2026-04-11T10:14:54.306084-05:00,tender,PE-CONSUCODE-873,MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,Fondos Públicos,1192692,SIE-SIE-1-2026-MDY-HVCA.-2,ADQUISICION DE COMBUSTIBLE PARA LAS DIFERENTES UNIDADES ORGANICAS DE LA MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,PE-CONSUCODE-873,MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,2026-03-03T17:25:00-05:00,open,Subasta Inversa Electrónica,goods,goods,163134.0,PEN,Soles,163134.0,2026-03-03T00:00:00-05:00,2026-03-03T00:00:00-05:00,2.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,163134.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-1200561,ocds-dgv273-seacev3-1200561-2026-04-11T10:14:54.216198-05:00,compiled,2026-04-11T10:14:54.216184-05:00,ocds-dgv273-seacev3-1200561,2026-04-11T10:14:54.216203-05:00,tender,PE-CONSUCODE-10356,GOBIERNO REGIONAL DE LA LIBERTAD - PROYECTO ESPECIAL CHAVIMOCHIC,Fondos Públicos,1200561,DIRECTA-DIRECTA-2-2026-PECH-1,CONTRATACIÓN DEL SERVICIO DE SEGUROS PATRIMONIALES DEL PROYECTO ESPECIAL CHAVIMOCHIC,PE-CONSUCODE-10356,GOBIERNO REGIONAL DE LA LIBERTAD - PROYECTO ESPECIAL CHAVIMOCHIC,2026-03-26T19:17:00-05:00,direct,Contratación Directa,services,services,179043.6,USD,Dólar Norteamericano,617163.29,,,1.0,False,2026-03,añoPublicacionProceso;mesPublicacionProceso,622540.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-1194665,ocds-dgv273-seacev3-1194665-2026-04-11T10:14:49.287349-05:00,compiled,2026-04-11T10:14:49.287335-05:00,ocds-dgv273-seacev3-1194665,2026-04-11T10:14:49.287355-05:00,tender,PE-CONSUCODE-200199,MUNICIPALIDAD PROVINCIAL DEL DATEM DEL MARAÑON,Fondos Públicos,1194665,LP-ABR-5-2026-MPDM - C-1,ADQUSICIÓN DE PESCADO SECO SALADO PARA LOS CENTROS DE ATENCION COMEDORES POPULARES,PE-CONSUCODE-200199,MUNICIPALIDAD PROVINCIAL DEL DATEM DEL MARAÑON,2026-03-10T12:02:00-05:00,,Licitación Pública Abreviada,goods,goods,107824.0,PEN,Soles,107824.0,2026-03-10T00:00:00-05:00,2026-03-10T00:00:00-05:00,3.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,107824.0,PEN,Soles,2026-03-11T00:01:00-05:00,2026-03-13T23:59:00-05:00,2.0,,,2026-03
ocds-dgv273-seacev3-1193924,ocds-dgv273-seacev3-1193924-2026-04-11T10:14:49.108286-05:00,compiled,2026-04-11T10:14:49.108272-05:00,ocds-dgv273-seacev3-1193924,2026-04-11T10:14:49.108292-05:00,tender,PE-CONSUCODE-754,MUNICIPALIDAD DISTRITAL DE SAN SEBASTIAN,Fondos Públicos,1193924,COMPRE-COMPRE-3-2026-DEC-MDSS-1,"CONTRATACIÓN DE ADQUISICION DE MADERA PARA EL PROYECTO: ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA APV. MIRADOR DANIEL ESTRADA PEREZ Y LA ADV SAN PEDRO MIRADOR DISTRITO DE SAN SEBASTIAN DE LA PROVINCIA DE CUSCO DEL DEPARTAMENT DE CUSCO""",PE-CONSUCODE-754,MUNICIPALIDAD DISTRITAL DE SAN SEBASTIAN,2026-03-06T15:35:00-05:00,open,Comparación de Precios,goods,goods,83042.67,PEN,Soles,83042.67,2026-03-06T00:00:00-05:00,2026-03-06T00:00:00-05:00,4.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,83042.67,PEN,Soles,,,,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA APV. MIRADOR DANIEL ESTRADA PEREZ Y LA ADV SAN PEDRO MIRADOR   DISTRITO DE SAN SEBASTIAN DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DE CUSCO,2599652,2026-03
ocds-dgv273-seacev3-2026-1003006184-1,ocds-dgv273-seacev3-2026-1003006184-1-2026-04-11T10:14:48.779458-05:00,compiled,2026-04-11T10:14:48.779441-05:00,ocds-dgv273-seacev3-2026-1003006184-1,2026-04-11T10:14:48.779463-05:00,tender,PE-CONSUCODE-200963,HOSPITAL JOSE H. SOTO CADENILLAS - CHOTA,Fondos Públicos,1196707,SIE-SIE-1-2026-GR.CAJ/HJHSC-1,ADQUISICION DE DIESEL B5-S50 Y GASOLINA REGULAR PARA SER UTILIZADO EN LA CALDERA DE CASA DE FUERZA Y EN LAS AMBULANCIAS DEL HOSPITAL JOSE HERNAN SOTO CADENILLAS CHOTA,PE-CONSUCODE-200963,HOSPITAL JOSE H. SOTO CADENILLAS - CHOTA,2026-03-16T18:10:00-05:00,open,Subasta Inversa Electrónica,goods,goods,113519.0,PEN,Soles,113519.0,2026-03-16T00:00:00-05:00,2026-03-16T00:00:00-05:00,5.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,113519.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-1196584,ocds-dgv273-seacev3-1196584-2026-04-11T10:14:48.496919-05:00,compiled,2026-04-11T10:14:48.496903-05:00,ocds-dgv273-seacev3-1196584,2026-04-11T10:14:48.496924-05:00,tender,PE-CONSUCODE-809,MUNICIPALIDAD DISTRITAL DE PALLPATA,Fondos Públicos,1196584,COMPRE-COMPRE-1-2026-MDP/OFIC-1,"ADQUISICION DE ALUZINC TR4 CON PERALTE DE 4.5CM E=0.35MM para el proyecto ""MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA DE GANADO VACUNO EN LAS COMUNIDADES CAMPESINAS DEL DISTRITO DE PALLPATA, PROVINCIA DE ESPINAR, DEPARTAMENTO DE CUSCO""",PE-CONSUCODE-809,MUNICIPALIDAD DISTRITAL DE PALLPATA,2026-03-16T11:46:00-05:00,open,Comparación de Precios,goods,goods,99552.0,PEN,Soles,99552.0,2026-03-16T00:00:00-05:00,2026-03-16T00:00:00-05:00,3.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,99552.0,PEN,Soles,,,,MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA DE GANADO VACUNO EN LAS COMUNIDADES CAMPESINAS DEL   DISTRITO DE PALLPATA DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO,2670386,2026-03
ocds-dgv273-seacev3-1199178,ocds-dgv273-seacev3-1199178-2026-04-11T10:14:48.106183-05:00,compiled,2026-04-11T10:14:48.106167-05:00,ocds-dgv273-seacev3-1199178,2026-04-11T10:14:48.106188-05:00,tender,PE-CONSUCODE-688,MUNICIPALIDAD PROVINCIAL DE JAEN,Fondos Públicos,1199178,LP-ABR-1-2026-MPJ-CS-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA DEL PIP CREACIÓN DEL POLIDEPORTIVO EN EL CASERÍO EL LAUREL C.P. LA PALMA CENTRAL  DEL DISTRITO DE JAÉN - PROVINCIA DE JAÉN, DEPARTAMENTO DE CAJAMARCA CON CUI N°2560426",PE-CONSUCODE-688,MUNICIPALIDAD PROVINCIAL DE JAEN,2026-03-23T21:06:00-05:00,,Licitación Pública Abreviada,works,works,404911.48,PEN,Soles,404911.48,2026-03-23T00:00:00-05:00,2026-03-23T00:00:00-05:00,14.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-24T00:01:00-05:00,2026-03-27T23:59:00-05:00,3.0,"CREACION DE POLIDEPORTIVO EN EL CASERIO EL LAUREL C.P. LA PALMA CENTRAL,  DISTRITO DE JAEN - PROVINCIA DE JAEN - DEPARTAMENTO DE CAJAMARCA",2560426,2026-03
ocds-dgv273-seacev3-1193585,ocds-dgv273-seacev3-1193585-2026-04-11T10:14:47.689999-05:00,compiled,2026-04-11T10:14:47.689984-05:00,ocds-dgv273-seacev3-1193585,2026-04-11T10:14:47.690005-05:00,tender,PE-CONSUCODE-1756,MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA,Fondos Públicos,1193585,CP-ABR-1-2026-MPM/C-1,Contratación del Servicio de consultoría de obra para la supervisión de la ejecución de la obra: ¿Mejoramiento del Servicio de Educación Inicial en I.E. 087 de Centro Poblado Jerillo Distrito de Jepelacio de la Provincia de Moyobamba del Departamento de San Martin¿ ¿ CUI N° 2657060,PE-CONSUCODE-1756,MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA,2026-03-05T19:04:00-05:00,,Concurso Público Abreviado,services,services,206945.89,PEN,Soles,206945.89,2026-03-05T00:00:00-05:00,2026-03-05T00:00:00-05:00,12.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,206945.89,PEN,Soles,2026-03-06T00:01:00-05:00,2026-03-10T23:59:00-05:00,4.0,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 087  DE CENTRO POBLADO JERILLO DISTRITO DE JEPELACIO DE LA PROVINCIA DE MOYOBAMBA DEL DEPARTAMENTO DE SAN MARTIN,2657060,2026-03
